concessionario;nome_commerciale;id_evento;evento_descrizione;quota_media;quota_min;quota_max;prob_implicita_media;num_ticket_coinvolti;num_righe_evento;importo_pagato_esposto;payout_potenziale_esposto;payout_potenziale_massimo_ticket;ticket_esclusi_montecarlo;ticket_incompatibili;ticket_correlati;ticket_misti;ticket_non_mappati;ticket_compatibili;righe_esito_mappato;righe_esito_non_mappato;num_famiglie_matrice;num_esiti_matrice;payout_incompatibile;payout_non_mappato;payout_misto;payout_correlato;impatto_atteso_stimato;impatto_compatibilita_stimato;pct_ticket_esclusi_montecarlo;pct_ticket_non_mappati;pct_righe_esito_non_mappato;peso_pct_su_nome_commerciale;peso_pct_su_concessionario
360BET;360BET.IT;E828;CALCIO | Serie A | Napoli - Bologna FC | 1X2 | 1;1,782979;1,72;1,82;0,560986;47;47;1617,15;90136,45;19780,78;0;0;0;0;30;17;47;0;1;1;0,0;75689,19;0,0;0,0;50565,305113;15137,838;0,0;63,829787;0,0;2,621846;2,621846
360BET;360BET.IT;E797;CALCIO | Serie A | Lazio - Milan | 1X2 | 2;2,305714;2,28;2,37;0,433737;21;21;339,4;81325,21;50000,0;0;0;0;0;7;14;21;0;1;1;0,0;19289,5;0,0;0,0;35273,74878;3857,9;0,0;33,333333;0,0;2,365549;2,365549
360BET;360BET.IT;E851;CALCIO | Serie A | Sassuolo Calcio - Juventus | 1X2 | 2;1,653651;1,59;1,66;0,604753;63;63;841,9;68332,13;19780,78;0;0;0;0;50;13;63;0;1;1;0,0;55948,14;0,0;0,0;41324,063833;11189,628;0,0;79,365079;0,0;1,987612;1,987612
360BET;360BET.IT;E817;CALCIO | Serie A | Lecce - AC Monza | 1X2 | X;3,109375;3,1;3,15;0,321621;16;16;363,65;58634,62;50000,0;0;0;0;0;5;11;16;0;1;1;0,0;2767,67;0,0;0,0;18858,10071;553,534;0,0;31,25;0,0;1,705536;1,705536
360BET;360BET.IT;E780;CALCIO | Serie A | Inter - Udinese | 1X2 | 1;1,2688;1,24;1,31;0,788294;50;50;3153,65;58179,74;19780,78;0;0;0;0;32;18;50;0;1;1;0,0;42822,73;0,0;0,0;45862,756489;8564,546;0,0;64,0;0,0;1,692304;1,692304
360BET;360BET.IT;E850;CALCIO | Serie A | Sassuolo Calcio - Juventus | 1X2 | 1;5,1;5,0;5,2;0,196154;6;6;11,9;57802,52;50000,0;0;0;0;0;3;3;6;0;1;1;0,0;1781,33;0,0;0,0;11338,186615;356,266;0,0;50,0;0,0;1,681332;1,681332
360BET;360BET.IT;E719;CALCIO | Serie A | Atalanta - Cagliari Calcio | 1X2 | 1;1,5866;1,56;1,63;0,63036;50;50;798,75;57687,03;19780,78;0;0;0;0;31;19;50;0;1;1;0,0;43519,02;0,0;0,0;36363,584061;8703,804;0,0;62,0;0,0;1,677973;1,677973
360BET;360BET.IT;E742;CALCIO | Serie A | Como - Parma Calcio | 1X2 | 1;1,240784;1,22;1,27;0,806048;51;51;2854,75;57507,14;19780,78;0;0;0;0;31;20;51;0;1;1;0,0;40216,17;0,0;0,0;46353,52216;8043,234;0,0;60,784314;0,0;1,67274;1,67274
360BET;360BET.IT;E829;CALCIO | Serie A | Napoli - Bologna FC | 1X2 | 2;4,825;4,8;4,9;0,20727;4;4;8,4;56432,31;50000,0;0;0;0;0;1;3;4;0;1;1;0,0;411,12;0,0;0,0;11696,747927;82,224;0,0;25,0;0,0;1,641476;1,641476
360BET;360BET.IT;E895;CALCIO | Serie A | Venezia - Fiorentina | 1X2 | 2;2,516774;2,33;2,65;0,397857;31;31;351,5;54170,93;19780,78;0;0;0;0;14;17;31;0;1;1;0,0;43378,67;0,0;0,0;21552,26444;8675,734;0,0;45,16129;0,0;1,575698;1,575698
360BET;360BET.IT;E878;CALCIO | Serie A | Torino - Roma | 1X2 | 2;1,586522;1,57;1,61;0,630343;23;23;648,6;53223,39;19780,78;0;0;0;0;16;7;23;0;1;1;0,0;45612,51;0,0;0,0;33549,015312;9122,502;0,0;69,565217;0,0;1,548136;1,548136
360BET;360BET.IT;E760;CALCIO | Serie A | Genoa - Frosinone Calcio | 1X2 | 1;2,166667;2,06;2,19;0,461626;36;36;563,2;52660,79;19780,78;0;0;0;0;13;23;36;0;1;1;0,0;40598,32;0,0;0,0;24309,580274;8119,664;0,0;36,111111;0,0;1,531772;1,531772
360BET;360BET.IT;E937;CALCIO | Serie B | US Catanzaro 1929 - Carrarese Calcio 1908 | 1X2 | 1;2,042;2,03;2,06;0,489741;5;5;51,4;51458,34;50000,0;0;0;0;0;2;3;5;0;1;1;0,0;1147,35;0,0;0,0;25201,272256;229,47;0,0;40,0;0,0;1,496795;1,496795
360BET;360BET.IT;E907;CALCIO | Serie B | Avellino - Palermo FC | 1X2 | 2;2,116667;2,05;2,35;0,473555;6;6;55,4;50463,14;50000,0;0;0;0;0;1;5;6;0;1;1;0,0;49,82;0,0;0,0;23897,051248;9,964;0,0;16,666667;0,0;1,467848;1,467848
360BET;360BET.IT;E505;CALCIO | ITALIA - III DIVISIONE | Altamura - SSC Bari | 1X2 | 2;1,93;1,9;1,99;0,518381;3;3;30,4;50310,99;50000,0;0;0;0;0;0;3;3;0;1;1;0,0;0,0;0,0;0,0;26080,280455;0,0;0,0;0,0;0,0;1,463422;1,463422
360BET;360BET.IT;E551;CALCIO | ITALIA - III DIVISIONE | US Salernitana - Potenza | 1X2 | 1;2,02;1,98;2,07;0,495218;3;3;30,4;50310,99;50000,0;0;0;0;0;0;3;3;0;1;1;0,0;0,0;0,0;0,0;24914,920093;0,0;0,0;0,0;0,0;1,463422;1,463422
360BET;360BET.IT;E926;CALCIO | Serie B | Mantova 1911 - Sampdoria | 1X2 | X;3,25;3,25;3,25;0,307692;2;2;8,4;50013,0;50000,0;0;0;0;0;0;2;2;0;1;1;0,0;0,0;0,0;0,0;15388,615385;0,0;0,0;0,0;0,0;1,454754;1,454754
360BET;360BET.IT;E935;CALCIO | Serie B | Pisa - Virtus Entella | 1X2 | 1;1,78;1,78;1,78;0,561798;1;1;4,4;50000,0;50000,0;0;0;0;0;0;1;1;0;1;1;0,0;0,0;0,0;0,0;28089,88764;0,0;0,0;0,0;0,0;1,454376;1,454376
360BET;360BET.IT;E911;CALCIO | Serie B | Benevento - Hellas Verona | 1X2 | 2;2,5;2,5;2,5;0,4;1;1;4,4;50000,0;50000,0;0;0;0;0;0;1;1;0;1;1;0,0;0,0;0,0;0,0;20000,0;0,0;0,0;0,0;0,0;1,454376;1,454376
360BET;360BET.IT;E185;CALCIO | EUROPA - CHAMPIONS LEAGUE | Manchester United - Sabah Masazir | 1X2 | 1;1,103636;1,07;1,14;0,906481;11;11;1253,0;39748,47;19780,78;0;0;0;0;6;5;11;0;1;1;0,0;37394,61;0,0;0,0;36031,238102;7478,922;0,0;54,545455;0,0;1,156184;1,156184
ADMIRAL;AFRAGOLA ITALIA;E1758;TENNIS | US OPEN | US Open - Maschile 2026 | VINCENTE | Fils A.;50,0;50,0;50,0;0,02;1;1;5,0;250,0;250,0;0;0;0;0;1;0;0;1;0;0;0,0;250,0;0,0;0,0;5,0;50,0;0,0;100,0;100,0;100,0;0,001936
ADMIRAL;ANCONA FLAMINIA;E1402;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Milan;6,944444;6,0;7,5;0,145136;9;9;34,5;41225,1;40408,24;0;0;0;0;9;0;0;9;0;0;0,0;41225,1;0,0;0,0;5983,260342;8245,02;0,0;100,0;100,0;14,140969;0,319219
ADMIRAL;ANCONA FLAMINIA;E1545;CALCIO | NORVEGIA - I DIVISIONE | Eliteserien 2026 | VINCENTE | Bodo/Glimt;2,15;2,15;2,15;0,465116;1;1;1,0;40408,24;40408,24;0;0;0;0;1;0;0;1;0;0;0,0;40408,24;0,0;0,0;18794,530233;8081,648;0,0;100,0;100,0;13,860771;0,312894
ADMIRAL;ANCONA FLAMINIA;E1157;CALCIO | BRASILE - COPPA | Copa do Brasil 2026 | VINCENTE | Palmeiras;3,75;3,75;3,75;0,266667;1;1;1,0;40408,24;40408,24;0;0;0;0;1;0;0;1;0;0;0,0;40408,24;0,0;0,0;10775,530667;8081,648;0,0;100,0;100,0;13,860771;0,312894
ADMIRAL;ANCONA FLAMINIA;E1104;CALCIO | AMERICA - COPPA LIBERTADORES | Copa Libertadores 2026 | VINCENTE | Flamengo;4,5;4,5;4,5;0,222222;1;1;1,0;40408,24;40408,24;0;0;0;0;1;0;0;1;0;0;0,0;40408,24;0,0;0,0;8979,608889;8081,648;0,0;100,0;100,0;13,860771;0,312894
ADMIRAL;ANCONA FLAMINIA;E1570;CALCIO | PALLONE D'ORO FIFA | Pallone D oro 2026 | VINCENTE | Ousmane Dembele;4,5;4,5;4,5;0,222222;1;1;1,0;40408,24;40408,24;0;0;0;0;1;0;0;1;0;0;0,0;40408,24;0,0;0,0;8979,608889;8081,648;0,0;100,0;100,0;13,860771;0,312894
ADMIRAL;ANCONA FLAMINIA;E1213;CALCIO | EUROPA - UEFA NATIONS LEAGUE | Europa Nations League 2026/2027 | VINCENTE | Germania;5,5;5,5;5,5;0,181818;1;1;1,0;40408,24;40408,24;0;0;0;0;1;0;0;1;0;0;0,0;40408,24;0,0;0,0;7346,952727;8081,648;0,0;100,0;100,0;13,860771;0,312894
ADMIRAL;ANCONA FLAMINIA;E1141;CALCIO | ARGENTINA - I DIVISIONE | Liga Profesional 2026 - Clausura | VINCENTE | River Plate;7,5;7,5;7,5;0,133333;1;1;1,0;40408,24;40408,24;0;0;0;0;1;0;0;1;0;0;0,0;40408,24;0,0;0,0;5387,765333;8081,648;0,0;100,0;100,0;13,860771;0,312894
ADMIRAL;ANCONA FLAMINIA;E1403;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Napoli;6,5;6,5;6,5;0,153846;4;4;104,5;973,67;650,0;0;0;0;0;4;0;0;4;0;0;0,0;973,67;0,0;0,0;149,795385;194,734;0,0;100,0;100,0;0,333987;0,007539
ADMIRAL;ANCONA FLAMINIA;E1400;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Juventus;6,083333;5,5;7,0;0,166306;6;6;126,0;812,22;550,0;0;0;0;0;6;0;0;6;0;0;0,0;812,22;0,0;0,0;135,076991;162,444;0,0;100,0;100,0;0,278606;0,006289
ADMIRAL;ANCONA FLAMINIA;E1397;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Como;35,0;35,0;35,0;0,028571;1;1;20,0;700,0;700,0;0;0;0;0;1;0;0;1;0;0;0,0;700,0;0,0;0,0;20,0;140,0;0,0;100,0;100,0;0,240113;0,00542
ADMIRAL;ANCONA FLAMINIA;E1196;CALCIO | EUROPA - CHAMPIONS LEAGUE | UEFA Champions League 26/27 | VINCENTE | Inter;30,0;30,0;30,0;0,033333;1;1;20,0;600,0;600,0;0;0;0;0;1;0;0;1;0;0;0,0;600,0;0,0;0,0;20,0;120,0;0,0;100,0;100,0;0,205811;0,004646
ADMIRAL;ANCONA FLAMINIA;E1449;CALCIO | MONDO - MONDIALI | Canada - Marocco | ESITO FINALE 1X2 | 2;1,75;1,75;1,75;0,571429;4;4;6,5;545,65;216,15;0;0;0;0;4;0;4;0;1;1;0,0;545,65;0,0;0,0;311,8;109,13;0,0;100,0;0,0;0,187168;0,004225
ADMIRAL;ANCONA FLAMINIA;E1447;CALCIO | MONDO - MONDIALI | Brasile - Norvegia | X2 | X2;1,97;1,97;1,97;0,507614;4;4;6,5;545,65;216,15;0;0;0;0;4;0;0;4;0;0;0,0;545,65;0,0;0,0;276,979695;109,13;0,0;100,0;100,0;0,187168;0,004225
ADMIRAL;ANCONA FLAMINIA;E1517;CALCIO | MONDO - MONDIALI | Paraguay - Francia | U/O | UNDER;2,2;2,2;2,2;0,454545;3;3;4,5;438,84;216,15;0;0;0;0;3;0;0;3;0;0;0,0;438,84;0,0;0,0;199,472727;87,768;0,0;100,0;100,0;0,15053;0,003398
ADMIRAL;ANCONA FLAMINIA;E1479;CALCIO | MONDO - MONDIALI | Messico - Inghilterra | X2 | X2;1,35;1,35;1,35;0,740741;3;3;4,5;329,5;122,86;0;0;0;0;3;0;0;3;0;0;0,0;329,5;0,0;0,0;244,074074;65,9;0,0;100,0;100,0;0,113025;0,002551
ADMIRAL;ANCONA FLAMINIA;E1477;CALCIO | MONDO - MONDIALI | Messico - Inghilterra | GG/NG | GG;1,9;1,9;1,9;0,526316;1;1;2,0;216,15;216,15;0;0;0;0;1;0;0;1;0;0;0,0;216,15;0,0;0,0;113,763158;43,23;0,0;100,0;100,0;0,074143;0,001674
ADMIRAL;ANCONA FLAMINIA;E1185;CALCIO | EUROPA - CHAMPIONS LEAGUE | Bodo Glimt - NEC Nimega | ESITO FINALE 1X2 | 1;1,53;1,53;1,53;0,653595;2;2;20,5;196,22;104,42;0;0;0;0;2;0;2;0;1;1;0,0;196,22;0,0;0,0;128,248366;39,244;0,0;100,0;0,0;0,067307;0,001519
ADMIRAL;ANCONA FLAMINIA;E1509;CALCIO | MONDO - MONDIALI | Norvegia - Inghilterra | RIS. ESATTO MULTI ESITI 5 | 1-1 / 2-1 / 1-2 / 2-2;2,63;2,63;2,63;0,380228;1;1;1,0;149,76;149,76;0;0;0;0;1;0;0;1;0;0;0,0;149,76;0,0;0,0;56,942966;29,952;0,0;100,0;100,0;0,05137;0,00116
ADMIRAL;ANCONA FLAMINIA;E1533;CALCIO | MONDO - MONDIALI | Spagna - Belgio | RIS. ESATTO MULTI ESITI 5 | 1-1 / 2-1 / 1-2 / 2-2;2,93;2,93;2,93;0,341297;1;1;1,0;149,76;149,76;0;0;0;0;1;0;0;1;0;0;0,0;149,76;0,0;0,0;51,112628;29,952;0,0;100,0;100,0;0,05137;0,00116
ADMIRAL;ANCONA FLAMINIA;E1440;CALCIO | MONDO - MONDIALI | Argentina - Svizzera | RIS. ESATTO MULTI ESITI 5 | 1-1 / 2-1 / 1-2 / 2-2;2,99;2,99;2,99;0,334448;1;1;1,0;149,76;149,76;0;0;0;0;1;0;0;1;0;0;0,0;149,76;0,0;0,0;50,086957;29,952;0,0;100,0;100,0;0,05137;0,00116
ADMIRAL;ANCONA MONTEBELLO;E1013;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Leclerc C.;21,0;15,0;30,0;0,053333;5;5;550,0;9750,0;2250,0;0;0;0;0;5;0;0;5;0;0;0,0;9750,0;0,0;0,0;520,0;1950,0;0,0;100,0;100,0;38,545167;0,075497
ADMIRAL;ANCONA MONTEBELLO;E1014;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Norris L.;25,0;25,0;25,0;0,04;3;3;270,0;6750,0;2500,0;0;0;0;0;3;0;0;3;0;0;0,0;6750,0;0,0;0,0;270,0;1350,0;0,0;100,0;100,0;26,685116;0,052267
ADMIRAL;ANCONA MONTEBELLO;E1015;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Piastri O.;20,0;20,0;20,0;0,05;2;2;200,0;4000,0;2000,0;0;0;0;0;2;0;0;2;0;0;0,0;4000,0;0,0;0,0;200,0;800,0;0,0;100,0;100,0;15,813402;0,030973
ADMIRAL;ANCONA MONTEBELLO;E1012;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Hamilton L.;16,0;7,0;25,0;0,091429;2;2;180,0;2700,0;2000,0;0;0;0;0;2;0;0;2;0;0;0,0;2700,0;0,0;0,0;246,857143;540,0;0,0;100,0;100,0;10,674046;0,020907
ADMIRAL;ANCONA MONTEBELLO;E1016;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Russell G.;4,0;4,0;4,0;0,25;2;2;350,0;1400,0;800,0;0;0;0;0;2;0;0;2;0;0;0,0;1400,0;0,0;0,0;350,0;280,0;0,0;100,0;100,0;5,534691;0,010841
ADMIRAL;ANCONA MONTEBELLO;E1397;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Como;33,0;33,0;33,0;0,030303;1;1;15,0;495,0;495,0;0;0;0;0;1;0;0;1;0;0;0,0;495,0;0,0;0,0;15,0;99,0;0,0;100,0;100,0;1,956908;0,003833
ADMIRAL;ANCONA MONTEBELLO;E1566;CALCIO | PALLONE D'ORO FIFA | Pallone D oro 2026 | VINCENTE | Khvicha Kvaratskhelia;20,0;20,0;20,0;0,05;1;1;10,0;200,0;200,0;0;0;0;0;1;0;0;1;0;0;0,0;200,0;0,0;0,0;10,0;40,0;0,0;100,0;100,0;0,79067;0,001549
ADMIRAL;ANCONA MUSONE;E1107;CALCIO | AMERICA - COPPA SUDAMERICANA | Copa Sudamericana - 2026 | VINCENTE | River Plate;6,666667;6,5;7,0;0,150183;3;3;3,0;112891,24;44657,89;0;0;0;0;3;0;0;3;0;0;0,0;112891,24;0,0;0,0;16954,362051;22578,248;0,0;100,0;100,0;15,63579;0,874152
ADMIRAL;ANCONA MUSONE;E1303;CALCIO | INGHILTERRA - II DIVISIONE | Championship 2026/27 | VINCENTE | Middlesbrough;15,0;15,0;15,0;0,066667;3;3;3,0;112891,24;44657,89;0;0;0;0;3;0;0;3;0;0;0,0;112891,24;0,0;0,0;7526,082667;22578,248;0,0;100,0;100,0;15,63579;0,874152
ADMIRAL;ANCONA MUSONE;E1297;CALCIO | INGHILTERRA - I DIVISIONE | Premier League 26/27 | VINCENTE | Man City;3,5;3,5;3,5;0,285714;2;2;2,0;80213,51;44657,89;0;0;0;0;2;0;0;2;0;0;0,0;80213,51;0,0;0,0;22918,145714;16042,702;0,0;100,0;100,0;11,109822;0,621118
ADMIRAL;ANCONA MUSONE;E1212;CALCIO | EUROPA - UEFA NATIONS LEAGUE | Europa Nations League 2026/2027 | VINCENTE | Francia;3,75;3,75;3,75;0,266667;2;2;2,0;77335,62;44657,89;0;0;0;0;2;0;0;2;0;0;0,0;77335,62;0,0;0,0;20622,832;15467,124;0,0;100,0;100,0;10,711226;0,598834
ADMIRAL;ANCONA MUSONE;E1162;CALCIO | BRASILE - I DIVISIONE | Brasile A 2026 | VINCENTE | Palmeiras;1,65;1,65;1,65;0,606061;1;1;1,0;44657,89;44657,89;0;0;0;0;1;0;0;1;0;0;0,0;44657,89;0,0;0,0;27065,387879;8931,578;0,0;100,0;100,0;6,185258;0,3458
ADMIRAL;ANCONA MUSONE;E1421;CALCIO | ITALIA - III DIVISIONE | Ascoli - Union Brescia | U/O | OVER;2,35;2,35;2,35;0,425532;1;1;1,0;44657,89;44657,89;0;0;0;0;1;0;0;1;0;0;0,0;44657,89;0,0;0,0;19003,357447;8931,578;0,0;100,0;100,0;6,185258;0,3458
ADMIRAL;ANCONA MUSONE;E1402;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Milan;9,0;9,0;9,0;0,111111;1;1;1,0;44657,89;44657,89;0;0;0;0;1;0;0;1;0;0;0,0;44657,89;0,0;0,0;4961,987778;8931,578;0,0;100,0;100,0;6,185258;0,3458
ADMIRAL;ANCONA MUSONE;E1545;CALCIO | NORVEGIA - I DIVISIONE | Eliteserien 2026 | VINCENTE | Bodo/Glimt;2,15;2,15;2,15;0,465116;1;1;1,0;35555,62;35555,62;0;0;0;0;1;0;0;1;0;0;0,0;35555,62;0,0;0,0;16537,497674;7111,124;0,0;100,0;100,0;4,924565;0,275318
ADMIRAL;ANCONA MUSONE;E1104;CALCIO | AMERICA - COPPA LIBERTADORES | Copa Libertadores 2026 | VINCENTE | Flamengo;4,5;4,5;4,5;0,222222;1;1;1,0;35555,62;35555,62;0;0;0;0;1;0;0;1;0;0;0,0;35555,62;0,0;0,0;7901,248889;7111,124;0,0;100,0;100,0;4,924565;0,275318
ADMIRAL;ANCONA MUSONE;E1405;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Roma;10,0;10,0;10,0;0,1;1;1;1,0;35555,62;35555,62;0;0;0;0;1;0;0;1;0;0;0,0;35555,62;0,0;0,0;3555,562;7111,124;0,0;100,0;100,0;4,924565;0,275318
ADMIRAL;ANCONA MUSONE;E1294;CALCIO | INGHILTERRA - I DIVISIONE | Premier League 26/27 | VINCENTE | Arsenal;2,5;2,5;2,5;0,4;1;1;1,0;32677,73;32677,73;0;0;0;0;1;0;0;1;0;0;0,0;32677,73;0,0;0,0;13071,092;6535,546;0,0;100,0;100,0;4,525968;0,253034
ADMIRAL;ANCONA MUSONE;E1400;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Juventus;5,5;5,5;5,5;0,181818;1;1;1,0;32677,73;32677,73;0;0;0;0;1;0;0;1;0;0;0,0;32677,73;0,0;0,0;5941,405455;6535,546;0,0;100,0;100,0;4,525968;0,253034
ADMIRAL;ANCONA MUSONE;E1105;CALCIO | AMERICA - COPPA LIBERTADORES | Copa Libertadores 2026 | VINCENTE | Fluminense;6,5;6,5;6,5;0,153846;1;1;1,0;32677,73;32677,73;0;0;0;0;1;0;0;1;0;0;0,0;32677,73;0,0;0,0;5027,343077;6535,546;0,0;100,0;100,0;4,525968;0,253034
ADMIRAL;ASTI PETRARCA;E1585;CALCIO | REP. CECA- I DIVISIONE | 1 Liga 2026/27 | VINCENTE | Slavia Praga;1,53;1,53;1,53;0,653595;3;3;15,0;45177,94;17271,66;0;0;0;0;3;0;0;3;0;0;0,0;45177,94;0,0;0,0;29528,065359;9035,588;0,0;100,0;100,0;11,604028;0,349827
ADMIRAL;ASTI PETRARCA;E1555;CALCIO | OLANDA - I DIVISIONE | Eredivisie 2026/27 | VINCENTE | PSV;1,9;1,9;1,9;0,526316;3;3;15,0;45177,94;17271,66;0;0;0;0;3;0;0;3;0;0;0,0;45177,94;0,0;0,0;23777,863158;9035,588;0,0;100,0;100,0;11,604028;0,349827
ADMIRAL;ASTI PETRARCA;E1154;CALCIO | BELGIO - I DIVISIONE | Belgio Jupiler Pro League 2026/27 | VINCENTE | Club Bruges;2,25;2,25;2,25;0,444444;3;3;15,0;45177,94;17271,66;0;0;0;0;3;0;0;3;0;0;0,0;45177,94;0,0;0,0;20079,084444;9035,588;0,0;100,0;100,0;11,604028;0,349827
ADMIRAL;ASTI PETRARCA;E1170;CALCIO | DANIMARCA - I DIVISIONE | Superligaen 2026/27 | VINCENTE | FC Copenhagen;2,5;2,5;2,5;0,4;3;3;15,0;45177,94;17271,66;0;0;0;0;3;0;0;3;0;0;0,0;45177,94;0,0;0,0;18071,176;9035,588;0,0;100,0;100,0;11,604028;0,349827
ADMIRAL;ASTI PETRARCA;E1587;CALCIO | ROMANIA - I DIVISIONE | Liga 1 2026/27 | VINCENTE | FCSB;3,25;3,25;3,25;0,307692;3;3;15,0;45177,94;17271,66;0;0;0;0;3;0;0;3;0;0;0,0;45177,94;0,0;0,0;13900,904615;9035,588;0,0;100,0;100,0;11,604028;0,349827
ADMIRAL;ASTI PETRARCA;E1575;CALCIO | POLONIA - I DIVISIONE | Ekstraklasa 2026/27 | VINCENTE | Legia Varsavia;4,0;4,0;4,0;0,25;3;3;15,0;45177,94;17271,66;0;0;0;0;3;0;0;3;0;0;0,0;45177,94;0,0;0,0;11294,485;9035,588;0,0;100,0;100,0;11,604028;0,349827
ADMIRAL;ASTI PETRARCA;E1259;CALCIO | GERMANIA - I DIVISIONE | Bundesliga 2026/2027 Senza Bayern Monaco | VINCENTE SENZA SQUADRA X I.A.5 | Borussia Dortmund;2,5;2,5;2,5;0,4;2;2;10,0;32284,72;17271,66;0;0;0;0;2;0;0;2;0;0;0,0;32284,72;0,0;0,0;12913,888;6456,944;0,0;100,0;100,0;8,292383;0,249991
ADMIRAL;ASTI PETRARCA;E1240;CALCIO | FRANCIA - I DIVISIONE | Ligue 1 2026/2027 | VINCENTE | PSG;1,13;1,13;1,13;0,884956;2;2;10,0;27906,28;15013,06;0;0;0;0;2;0;0;2;0;0;0,0;27906,28;0,0;0,0;24695,823009;5581,256;0,0;100,0;100,0;7,167774;0,216087
ADMIRAL;ASTI PETRARCA;E1242;CALCIO | FRANCIA - I DIVISIONE | Ligue 1 2026/27 Senza PSG | VINCENTE SENZA SQUADRA X I.A.5 | Lione;6,5;6,5;6,5;0,153846;1;1;5,0;17271,66;17271,66;0;0;0;0;1;0;0;1;0;0;0,0;17271,66;0,0;0,0;2657,178462;3454,332;0,0;100,0;100,0;4,436254;0,13374
ADMIRAL;ASTI PETRARCA;E1283;CALCIO | INGHILTERRA - I DIVISIONE | Premier League 2026/27 - Prima Alla 5 giornata | VINCENTE | Arsenal;5,0;5,0;5,0;0,2;1;1;5,0;15013,06;15013,06;0;0;0;0;1;0;0;1;0;0;0,0;15013,06;0,0;0,0;3002,612;3002,612;0,0;100,0;100,0;3,856129;0,116251
ADMIRAL;ASTI PETRARCA;E1264;CALCIO | GERMANIA - I DIVISIONE | Bundesliga 2026/2027 | VINCENTE | Bayern Monaco;1,13;1,13;1,13;0,884956;1;1;5,0;12893,22;12893,22;0;0;0;0;1;0;0;1;0;0;0,0;12893,22;0,0;0,0;11409,929204;2578,644;0,0;100,0;100,0;3,311645;0,099836
ADMIRAL;ASTI PETRARCA;E1288;CALCIO | INGHILTERRA - I DIVISIONE | Premier League 2026/27 - Prima Alla 5 giornata | VINCENTE | Tottenham;9,5;9,5;9,5;0,105263;1;1;5,0;12893,22;12893,22;0;0;0;0;1;0;0;1;0;0;0,0;12893,22;0,0;0,0;1357,181053;2578,644;0,0;100,0;100,0;3,311645;0,099836
ADMIRAL;BOLOGNA CARRACCI;E1002;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Costruttori 2026 | VINCENTE | Ferrari;15,0;15,0;15,0;0,066667;2;2;350,0;5250,0;4500,0;0;0;0;0;2;0;0;2;0;0;0,0;5250,0;0,0;0,0;350,0;1050,0;0,0;100,0;100,0;12,032029;0,040652
ADMIRAL;BOLOGNA CARRACCI;E1013;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Leclerc C.;8,5;8,5;8,5;0,117647;1;1;500,0;4250,0;4250,0;0;0;0;0;1;0;0;1;0;0;0,0;4250,0;0,0;0,0;500,0;850,0;0,0;100,0;100,0;9,740214;0,032909
ADMIRAL;BOLOGNA CARRACCI;E1395;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Bologna;500,0;500,0;500,0;0,002;1;1;5,0;2500,0;2500,0;0;0;0;0;1;0;0;1;0;0;0,0;2500,0;0,0;0,0;5,0;500,0;0,0;100,0;100,0;5,729537;0,019358
ADMIRAL;BOLOGNA CARRACCI;E1389;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | T/T | 1;1,68;1,63;1,73;0,595766;2;2;1000,0;1680,0;865,0;0;0;0;0;2;0;0;2;0;0;0,0;1680,0;0,0;0,0;1000,886556;336,0;0,0;100,0;100,0;3,850249;0,013009
ADMIRAL;BOLOGNA CARRACCI;E1200;CALCIO | EUROPA - CHAMPIONS LEAGUE | UEFA Champions League 26/27 | VINCENTE | Real Madrid;9,333333;8,0;10,0;0,108333;3;3;25,8;1656,87;1278,72;0;0;0;0;3;0;0;3;0;0;0,0;1656,87;0,0;0,0;179,49425;331,374;0,0;100,0;100,0;3,797239;0,01283
